Date,Province,New Cases,New Deaths,Total Cases,Total Deaths,Total Recovered
3/4/2022,Banten,1050,4,271786,2864,240149
3/4/2022,Bengkulu,107,1,27790,489,23363
3/4/2022,DKI Jakarta,3727,24,1191076,14754,1143134
3/4/2022,Daerah Istimewa Yogyakarta,2229,20,200680,5454,161679
3/4/2022,Gorontalo,65,0,13339,464,11975
3/4/2022,Jambi,109,5,35182,816,31436
3/4/2022,Jawa Barat,5312,29,1029839,15209,840444
3/4/2022,Jawa Tengah,3324,96,589318,31416,515427
3/4/2022,Jawa Timur,2331,60,547552,30585,495203
3/4/2022,Kalimantan Barat,536,0,55686,1082,48156
3/4/2022,Kalimantan Selatan,118,5,82790,2483,76075
3/4/2022,Kalimantan Tengah,184,2,53182,1465,47699
3/4/2022,Kalimantan Timur,1112,6,194923,5556,171378
3/4/2022,Kalimantan Utara,442,3,40528,822,35950
3/4/2022,Kepulauan Bangka Belitung,328,7,60430,1503,54089
3/4/2022,Kepulauan Riau,311,0,65546,1786,56397
3/4/2022,Lampung,556,4,67703,3974,49587
3/4/2022,Maluku,4,1,18452,284,17536
3/4/2022,Maluku Utara,99,1,13823,311,12500
3/4/2022,Nusa Tenggara Barat,70,2,35530,876,32700
3/4/2022,Nusa Tenggara Timur,913,2,78099,1385,67421
3/4/2022,Papua,130,0,46613,562,33728
3/4/2022,Papua Barat,149,1,29863,366,27822
3/4/2022,Riau,452,4,144121,4208,132326
3/4/2022,Sulawesi Barat,79,3,14260,366,12555
3/4/2022,Sulawesi Selatan,463,5,137602,2363,118330
3/4/2022,Sulawesi Tengah,426,2,54575,1633,48130
3/4/2022,Sulawesi Tenggara,47,0,24901,553,22796
3/4/2022,Sulawesi Utara,180,1,49928,1115,39975
3/4/2022,Sumatera Barat,144,4,100241,2215,91643
3/4/2022,Sumatera Selatan,271,9,77979,3197,65124
3/4/2022,Sumatera Utara,841,13,145779,3003,121040
3/5/2022,Aceh,178,3,41241,2099,37316
3/5/2022,Bali,252,8,153763,4465,145114
3/5/2022,Banten,1501,2,273287,2866,243384
3/5/2022,Bengkulu,194,0,27984,489,23379
3/5/2022,DKI Jakarta,3059,19,1194135,14773,1148418
3/5/2022,Daerah Istimewa Yogyakarta,2179,20,202859,5474,163144
3/5/2022,Gorontalo,57,0,13396,464,12009
3/5/2022,Jambi,426,1,35608,817,31827
3/5/2022,Jawa Barat,6701,28,1036540,15237,856555
3/5/2022,Jawa Tengah,1482,98,590800,31514,517744
3/5/2022,Jawa Timur,3651,58,551203,30643,499674
3/5/2022,Kalimantan Barat,780,4,56466,1086,48789
3/5/2022,Kalimantan Selatan,195,5,82985,2488,76689
3/5/2022,Kalimantan Tengah,248,2,53430,1467,47983
3/5/2022,Kalimantan Timur,1213,7,196136,5563,173651
3/5/2022,Kalimantan Utara,432,0,40960,822,36090
3/5/2022,Kepulauan Bangka Belitung,622,3,61052,1506,54675
3/5/2022,Kepulauan Riau,405,3,65951,1789,56540
3/5/2022,Lampung,607,3,68310,3977,50158
3/5/2022,Maluku,4,0,18456,284,17643
3/5/2022,Maluku Utara,66,0,13889,311,12544
3/5/2022,Nusa Tenggara Barat,50,0,35580,876,32946
3/5/2022,Nusa Tenggara Timur,1193,4,79292,1389,68158
3/5/2022,Papua,182,0,46795,562,33728
3/5/2022,Papua Barat,137,0,30000,366,27998
3/5/2022,Riau,667,15,144788,4223,132956
3/5/2022,Sulawesi Barat,155,3,14415,369,12637
3/5/2022,Sulawesi Selatan,795,9,138397,2372,119939
3/5/2022,Sulawesi Tengah,594,2,55169,1635,48413
3/5/2022,Sulawesi Tenggara,74,0,24975,553,23043
3/5/2022,Sulawesi Utara,196,8,50124,1123,40626
3/5/2022,Sumatera Barat,360,5,100601,2220,91914
3/5/2022,Sumatera Selatan,326,4,78305,3201,66111
3/5/2022,Sumatera Utara,1174,10,146953,3013,122106
3/6/2022,Aceh,152,3,41393,2102,37386
3/6/2022,Bali,229,11,153992,4476,145806
3/6/2022,Banten,1204,3,274491,2869,245525
3/6/2022,Bengkulu,97,0,28081,489,23625
3/6/2022,DKI Jakarta,3669,19,1197804,14792,1152880
3/6/2022,Daerah Istimewa Yogyakarta,1772,20,204631,5494,164581
3/6/2022,Gorontalo,45,0,13441,464,12026
3/6/2022,Jambi,306,1,35914,818,32270
3/6/2022,Jawa Barat,4972,26,1041512,15263,875072
3/6/2022,Jawa Tengah,2539,43,593339,31557,522710
3/6/2022,Jawa Timur,2325,42,553528,30685,503359
3/6/2022,Kalimantan Barat,508,6,56974,1092,49533
3/6/2022,Kalimantan Selatan,103,1,83088,2489,76981
3/6/2022,Kalimantan Tengah,149,2,53579,1469,48208
3/6/2022,Kalimantan Timur,902,9,197038,5572,175864
3/6/2022,Kalimantan Utara,371,0,41331,822,36262
3/6/2022,Kepulauan Bangka Belitung,321,4,61373,1510,55228
3/6/2022,Kepulauan Riau,381,1,66332,1790,56716
3/6/2022,Lampung,451,7,68761,3984,50591
3/6/2022,Maluku,4,0,18460,284,17679
3/6/2022,Maluku Utara,59,1,13948,312,12572
3/6/2022,Nusa Tenggara Barat,82,3,35662,879,33065
3/6/2022,Nusa Tenggara Timur,880,5,80172,1394,68768
3/6/2022,Papua,111,0,46906,562,33728
3/6/2022,Papua Barat,76,1,30076,367,28203
3/6/2022,Riau,558,10,145346,4233,134244
3/6/2022,Sulawesi Barat,90,1,14505,370,12768
3/6/2022,Sulawesi Selatan,528,10,138925,2382,121416
3/6/2022,Sulawesi Tengah,339,3,55508,1638,49128
3/6/2022,Sulawesi Tenggara,42,0,25017,553,23123
3/6/2022,Sulawesi Utara,158,1,50282,1124,40947
3/6/2022,Sumatera Barat,282,3,100883,2223,92146
3/6/2022,Sumatera Selatan,217,12,78522,3213,67025
3/6/2022,Sumatera Utara,946,6,147899,3019,123558
3/7/2022,Aceh,129,3,41522,2105,37477
3/7/2022,Bali,152,8,154144,4484,146496
3/7/2022,Banten,871,2,275362,2871,246876
3/7/2022,Bengkulu,117,0,28198,489,23689
3/7/2022,DKI Jakarta,2682,30,1200486,14822,1156931
3/7/2022,Daerah Istimewa Yogyakarta,1310,16,205941,5510,165874
3/7/2022,Gorontalo,20,0,13461,464,12171
3/7/2022,Jambi,86,5,36000,823,32758
3/7/2022,Jawa Barat,4368,23,1045880,15286,895971
3/7/2022,Jawa Tengah,4154,63,597493,31620,526898
3/7/2022,Jawa Timur,1410,35,554938,30720,507005
3/7/2022,Kalimantan Barat,296,0,57270,1092,50006
3/7/2022,Kalimantan Selatan,40,2,83128,2491,77298
3/7/2022,Kalimantan Tengah,147,1,53726,1470,48619
3/7/2022,Kalimantan Timur,846,6,197884,5578,177876
3/7/2022,Kalimantan Utara,477,4,41808,826,36571
3/7/2022,Kepulauan Bangka Belitung,172,3,61545,1513,55835
3/7/2022,Kepulauan Riau,221,0,66553,1790,56928
3/7/2022,Lampung,413,7,69174,3991,51070
3/7/2022,Maluku,3,0,18463,284,17814
3/7/2022,Maluku Utara,24,3,13972,315,12799
3/7/2022,Nusa Tenggara Barat,61,0,35723,879,33283
3/7/2022,Nusa Tenggara Timur,807,2,80979,1396,69424
3/7/2022,Papua,76,0,46982,562,33728
3/7/2022,Papua Barat,167,0,30243,367,28306
3/7/2022,Riau,382,11,145728,4244,135014
3/7/2022,Sulawesi Barat,46,1,14551,371,12913
3/7/2022,Sulawesi Selatan,250,5,139175,2387,122544
3/7/2022,Sulawesi Tengah,349,3,55857,1641,49636
3/7/2022,Sulawesi Tenggara,81,0,25098,553,23416
3/7/2022,Sulawesi Utara,147,3,50429,1127,41411
3/7/2022,Sumatera Barat,101,5,100984,2228,92485
3/7/2022,Sumatera Selatan,98,7,78620,3220,67716
3/7/2022,Sumatera Utara,866,9,148765,3028,124975
3/8/2022,Aceh,196,5,41718,2110,37550
3/8/2022,Bali,199,9,154343,4493,147003
3/8/2022,Banten,1448,6,276810,2877,249103
3/8/2022,Bengkulu,104,3,28302,492,24214
3/8/2022,DKI Jakarta,3569,26,1204055,14848,1161156
3/8/2022,Daerah Istimewa Yogyakarta,1916,15,207857,5525,167238
3/8/2022,Gorontalo,55,1,13516,465,12272
3/8/2022,Jambi,215,1,36215,824,33093
3/8/2022,Jawa Barat,7194,23,1053074,15309,917965
3/8/2022,Jawa Tengah,2682,136,600175,31756,532008
3/8/2022,Jawa Timur,2769,58,557707,30778,510677
3/8/2022,Kalimantan Barat,675,4,57945,1096,50430
3/8/2022,Kalimantan Selatan,143,2,83271,2493,77639
3/8/2022,Kalimantan Tengah,154,2,53880,1472,49037
3/8/2022,Kalimantan Timur,1299,6,199183,5584,179815
3/8/2022,Kalimantan Utara,345,0,42153,826,36814
3/8/2022,Kepulauan Bangka Belitung,616,2,62161,1515,56279
3/8/2022,Kepulauan Riau,456,3,67009,1793,57085
3/8/2022,Lampung,589,4,69763,3995,51460
3/8/2022,Maluku,6,0,18469,284,17883
3/8/2022,Maluku Utara,92,0,14064,315,12847
3/8/2022,Nusa Tenggara Barat,45,1,35768,880,33476
3/8/2022,Nusa Tenggara Timur,1349,7,82328,1403,70839
3/8/2022,Papua,147,0,47129,562,35579
3/8/2022,Papua Barat,204,1,30447,368,28463
3/8/2022,Riau,594,7,146322,4251,135949
3/8/2022,Sulawesi Barat,162,1,14713,372,13067
3/8/2022,Sulawesi Selatan,642,12,139817,2399,123721
3/8/2022,Sulawesi Tengah,540,5,56397,1646,49968
3/8/2022,Sulawesi Tenggara,49,2,25147,555,23475
3/8/2022,Sulawesi Utara,213,15,50642,1142,41939
3/8/2022,Sumatera Barat,317,6,101301,2234,93068
3/8/2022,Sumatera Selatan,221,9,78841,3229,68395
3/8/2022,Sumatera Utara,942,27,149707,3055,127387
3/9/2022,Aceh,202,6,41920,2116,37671
3/9/2022,Bali,154,12,154497,4505,147547
3/9/2022,Banten,1127,2,277937,2879,250570
3/9/2022,Bengkulu,113,0,28415,492,24578
3/9/2022,DKI Jakarta,3872,9,1207927,14857,1164850
3/9/2022,Daerah Istimewa Yogyakarta,1474,13,209331,5538,168285
3/9/2022,Gorontalo,44,0,13560,465,12292
3/9/2022,Jambi,294,3,36509,827,33226
3/9/2022,Jawa Barat,5578,28,1058652,15337,924173
3/9/2022,Jawa Tengah,3126,87,603301,31843,536251
3/9/2022,Jawa Timur,2246,37,559953,30815,513730
3/9/2022,Kalimantan Barat,558,3,58503,1099,50858
3/9/2022,Kalimantan Selatan,130,2,83401,2495,77813
3/9/2022,Kalimantan Tengah,187,1,54067,1473,49372
3/9/2022,Kalimantan Timur,1029,9,200212,5593,180986
3/9/2022,Kalimantan Utara,464,0,42617,826,36942
3/9/2022,Kepulauan Bangka Belitung,550,6,62711,1521,56737
3/9/2022,Kepulauan Riau,366,9,67375,1802,57229
3/9/2022,Lampung,471,11,70234,4006,51961
3/9/2022,Maluku,8,0,18477,284,17958
3/9/2022,Maluku Utara,33,0,14097,315,12957
3/9/2022,Nusa Tenggara Barat,41,0,35809,880,33647
3/9/2022,Nusa Tenggara Timur,1205,5,83533,1408,71685
3/9/2022,Papua,98,10,47227,572,35579
3/9/2022,Papua Barat,84,1,30531,369,28646
3/9/2022,Riau,444,10,146766,4261,136671
3/9/2022,Sulawesi Barat,111,2,14824,374,13212
3/9/2022,Sulawesi Selatan,439,5,140256,2404,125299
3/9/2022,Sulawesi Tengah,479,6,56876,1652,50200
3/9/2022,Sulawesi Tenggara,71,0,25218,555,23656
3/9/2022,Sulawesi Utara,138,6,50780,1148,42377
3/9/2022,Sumatera Barat,282,10,101583,2244,93461
3/9/2022,Sumatera Selatan,232,6,79073,3235,68954
3/9/2022,Sumatera Utara,686,7,150393,3062,129236
3/10/2022,Aceh,117,3,42037,2119,37840
3/10/2022,Bali,146,4,154643,4509,147927
3/10/2022,Banten,959,6,278896,2885,251373
3/10/2022,Bengkulu,88,4,28503,496,24686
3/10/2022,DKI Jakarta,3546,17,1211473,14874,1168565
3/10/2022,Daerah Istimewa Yogyakarta,1288,14,210619,5552,169656
3/10/2022,Gorontalo,31,1,13591,466,12529
3/10/2022,Jambi,209,3,36718,830,33426
3/10/2022,Jawa Barat,4576,23,1063228,15360,937351
3/10/2022,Jawa Tengah,2642,91,605943,31934,540343
3/10/2022,Jawa Timur,1575,41,561528,30856,516105
3/10/2022,Kalimantan Barat,491,0,58994,1099,51835
3/10/2022,Kalimantan Selatan,92,2,83493,2497,78041
3/10/2022,Kalimantan Tengah,138,0,54205,1473,49675
3/10/2022,Kalimantan Timur,717,6,200929,5599,182220
3/10/2022,Kalimantan Utara,472,2,43089,828,37350
3/10/2022,Kepulauan Bangka Belitung,348,4,63059,1525,57177
3/10/2022,Kepulauan Riau,238,2,67613,1804,58004
3/10/2022,Lampung,397,4,70631,4010,52466
3/10/2022,Maluku,8,0,18485,284,17983
3/10/2022,Maluku Utara,15,0,14112,315,12979
3/10/2022,Nusa Tenggara Barat,20,0,35829,880,33800
3/10/2022,Nusa Tenggara Timur,666,5,84199,1413,72431
3/10/2022,Papua,86,1,47313,573,35579
3/10/2022,Papua Barat,88,0,30619,369,28701
3/10/2022,Riau,553,8,147319,4269,137162
3/10/2022,Sulawesi Barat,68,0,14892,374,13296
3/10/2022,Sulawesi Selatan,357,10,140613,2414,126450
3/10/2022,Sulawesi Tengah,386,3,57262,1655,50690
3/10/2022,Sulawesi Tenggara,26,2,25244,557,23752
3/10/2022,Sulawesi Utara,84,4,50864,1152,42850
3/10/2022,Sumatera Barat,187,6,101770,2250,93629
3/10/2022,Sumatera Selatan,179,9,79252,3244,69765
3/10/2022,Sumatera Utara,518,5,150911,3067,131370
3/11/2022,Aceh,121,2,42158,2121,37926
3/11/2022,Bali,126,4,154769,4513,148194
3/11/2022,Banten,892,6,279788,2891,253480
3/11/2022,Bengkulu,62,0,28565,496,24693
3/11/2022,DKI Jakarta,2548,13,1214021,14887,1174164
3/11/2022,Daerah Istimewa Yogyakarta,849,15,211468,5567,171089
3/11/2022,Gorontalo,19,0,13610,466,12560
3/11/2022,Jambi,117,5,36835,835,33596
3/11/2022,Jawa Barat,3750,28,1066978,15388,949334
3/11/2022,Jawa Tengah,1720,93,607663,32027,543419
3/11/2022,Jawa Timur,1394,41,562922,30897,518612
3/11/2022,Kalimantan Barat,494,3,59488,1102,52534
3/11/2022,Kalimantan Selatan,86,0,83579,2497,78217
3/11/2022,Kalimantan Tengah,77,3,54282,1476,50093
3/11/2022,Kalimantan Timur,543,10,201472,5609,183829
3/11/2022,Kalimantan Utara,303,0,43392,828,37724
3/11/2022,Kepulauan Bangka Belitung,246,3,63305,1528,57699
3/11/2022,Kepulauan Riau,193,3,67806,1807,58064
3/11/2022,Lampung,264,2,70895,4012,52937
3/11/2022,Maluku,2,0,18487,284,17992
3/11/2022,Maluku Utara,21,1,14133,316,13017
3/11/2022,Nusa Tenggara Barat,18,1,35847,881,33997
3/11/2022,Nusa Tenggara Timur,354,4,84553,1417,73105
3/11/2022,Papua,65,1,47378,574,35579
3/11/2022,Papua Barat,63,0,30682,369,28932
3/11/2022,Riau,385,13,147704,4282,137671
3/11/2022,Sulawesi Barat,36,0,14928,374,13364
3/11/2022,Sulawesi Selatan,287,3,140900,2417,127566
3/11/2022,Sulawesi Tengah,275,1,57537,1656,51026
3/11/2022,Sulawesi Tenggara,24,1,25268,558,23858
3/11/2022,Sulawesi Utara,41,4,50905,1156,44440
3/11/2022,Sumatera Barat,195,6,101965,2256,93842
3/11/2022,Sumatera Selatan,108,7,79360,3251,70605
3/11/2022,Sumatera Utara,430,18,151341,3085,133057
3/12/2022,Aceh,112,3,42270,2124,38005
3/12/2022,Bali,152,0,154921,4513,148498
3/12/2022,Banten,776,3,280564,2894,254589
3/12/2022,Bengkulu,47,1,28612,497,24698
3/12/2022,DKI Jakarta,2105,24,1216126,14911,1178267
3/12/2022,Daerah Istimewa Yogyakarta,831,12,212299,5579,172450
3/12/2022,Gorontalo,20,0,13630,466,12581
3/12/2022,Jambi,110,3,36945,838,33930
3/12/2022,Jawa Barat,3312,13,1070290,15401,959399
3/12/2022,Jawa Tengah,1275,60,608938,32087,545782
3/12/2022,Jawa Timur,1165,44,564087,30941,520936
3/12/2022,Kalimantan Barat,475,2,59963,1104,53021
3/12/2022,Kalimantan Selatan,58,3,83637,2500,78527
3/12/2022,Kalimantan Tengah,95,6,54377,1482,50310
3/12/2022,Kalimantan Timur,474,9,201946,5618,185235
3/12/2022,Kalimantan Utara,210,2,43602,830,37898
3/12/2022,Kepulauan Bangka Belitung,196,0,63501,1528,58051
3/12/2022,Kepulauan Riau,194,1,68000,1808,58951
3/12/2022,Lampung,363,7,71258,4019,53390
3/12/2022,Maluku,4,0,18491,284,18003
3/12/2022,Maluku Utara,36,1,14169,317,13027
3/12/2022,Nusa Tenggara Barat,21,0,35868,881,34032
3/12/2022,Nusa Tenggara Timur,842,3,85395,1420,74279
3/12/2022,Papua,50,0,47428,574,35579
3/12/2022,Papua Barat,54,0,30736,369,28979
3/12/2022,Riau,342,9,148046,4291,138454
3/12/2022,Sulawesi Barat,76,0,15004,374,13469
3/12/2022,Sulawesi Selatan,380,4,141280,2421,128824
3/12/2022,Sulawesi Tengah,276,1,57813,1657,51457
3/12/2022,Sulawesi Tenggara,17,0,25285,558,23936
3/12/2022,Sulawesi Utara,58,7,50963,1163,45771
3/12/2022,Sumatera Barat,216,3,102181,2259,94180
3/12/2022,Sumatera Selatan,109,11,79469,3262,71221
3/12/2022,Sumatera Utara,448,14,151789,3099,134238
3/13/2022,Aceh,50,4,42320,2128,38080
3/13/2022,Bali,101,5,155022,4518,148673
3/13/2022,Banten,751,3,281315,2897,255595
3/13/2022,Bengkulu,59,1,28671,498,24869
3/13/2022,DKI Jakarta,1874,35,1218000,14946,1180865
3/13/2022,Daerah Istimewa Yogyakarta,781,10,213080,5589,173769
3/13/2022,Gorontalo,35,0,13665,466,12623
3/13/2022,Jambi,152,5,37097,843,34287
3/13/2022,Jawa Barat,2382,16,1072672,15417,963467
3/13/2022,Jawa Tengah,1114,40,610052,32127,547865
3/13/2022,Jawa Timur,596,22,564683,30963,522869
3/13/2022,Kalimantan Barat,320,3,60283,1107,53635
3/13/2022,Kalimantan Selatan,41,3,83678,2503,79545
3/13/2022,Kalimantan Tengah,95,2,54472,1484,50520
3/13/2022,Kalimantan Timur,354,4,202300,5622,186085
3/13/2022,Kalimantan Utara,179,0,43781,830,37991
3/13/2022,Kepulauan Bangka Belitung,174,3,63675,1531,58420
3/13/2022,Kepulauan Riau,159,11,68159,1819,60372
3/13/2022,Lampung,300,4,71558,4023,53894
3/13/2022,Maluku,6,0,18497,284,18009
3/13/2022,Maluku Utara,14,0,14183,317,13048
3/13/2022,Nusa Tenggara Barat,12,0,35880,881,34177
3/13/2022,Nusa Tenggara Timur,593,5,85988,1425,75115
3/13/2022,Papua,58,0,47486,574,35579
3/13/2022,Papua Barat,30,1,30766,370,29069
3/13/2022,Riau,268,7,148314,4298,139191
3/13/2022,Sulawesi Barat,41,1,15045,375,13539
3/13/2022,Sulawesi Selatan,155,6,141435,2427,129836
3/13/2022,Sulawesi Tengah,252,2,58065,1659,51867
3/13/2022,Sulawesi Tenggara,28,0,25313,558,23985
3/13/2022,Sulawesi Utara,37,3,51000,1166,47638
3/13/2022,Sumatera Barat,126,1,102307,2260,94249
3/13/2022,Sumatera Selatan,92,8,79561,3270,71714
3/13/2022,Sumatera Utara,356,12,152145,3111,135370
3/14/2022,Aceh,43,3,42363,2131,38195
3/14/2022,Bali,95,3,155117,4521,148976
3/14/2022,Banten,473,1,281788,2898,261787
3/14/2022,Bengkulu,42,4,28713,502,25047
3/14/2022,DKI Jakarta,1307,33,1219307,14979,1184860
3/14/2022,Daerah Istimewa Yogyakarta,559,17,213639,5606,175352
3/14/2022,Gorontalo,27,1,13692,467,12685
3/14/2022,Jambi,53,2,37150,845,34491
3/14/2022,Jawa Barat,1842,29,1074514,15446,973030
3/14/2022,Jawa Tengah,927,63,610979,32190,551108
3/14/2022,Jawa Timur,838,37,565521,31000,525233
3/14/2022,Kalimantan Barat,247,3,60530,1110,54408
3/14/2022,Kalimantan Selatan,18,3,83696,2506,79632
3/14/2022,Kalimantan Tengah,61,0,54533,1484,50844
3/14/2022,Kalimantan Timur,514,5,202814,5627,187478
3/14/2022,Kalimantan Utara,179,6,43960,836,38340
3/14/2022,Kepulauan Bangka Belitung,90,4,63765,1535,58914
3/14/2022,Kepulauan Riau,175,8,68334,1827,61793
3/14/2022,Lampung,201,2,71759,4025,54379
3/14/2022,Maluku,1,0,18498,284,18026
3/14/2022,Maluku Utara,18,0,14201,317,13063
3/14/2022,Nusa Tenggara Barat,11,1,35891,882,34415
3/14/2022,Nusa Tenggara Timur,839,4,86827,1429,75686
3/14/2022,Papua,59,0,47545,574,35579
3/14/2022,Papua Barat,40,1,30806,371,29276
3/14/2022,Riau,209,15,148523,4313,139611
3/14/2022,Sulawesi Barat,37,1,15082,376,13644
3/14/2022,Sulawesi Selatan,60,5,141495,2432,131281
3/14/2022,Sulawesi Tengah,296,7,58361,1666,52332
3/14/2022,Sulawesi Tenggara,17,0,25330,558,24098
3/14/2022,Sulawesi Utara,17,0,51017,1166,47710
3/14/2022,Sumatera Barat,65,4,102372,2264,94577
3/14/2022,Sumatera Selatan,62,4,79623,3274,72230
3/14/2022,Sumatera Utara,213,7,152358,3118,137090
3/15/2022,Aceh,275,2,42638,2133,38330
3/15/2022,Bali,109,2,155226,4523,149159
3/15/2022,Banten,680,3,282468,2901,262742
3/15/2022,Bengkulu,38,4,28751,506,25342
3/15/2022,DKI Jakarta,1571,31,1220878,15010,1187157
3/15/2022,Daerah Istimewa Yogyakarta,838,20,214477,5626,177051
3/15/2022,Gorontalo,25,1,13717,468,12715
3/15/2022,Jambi,143,1,37293,846,34817
3/15/2022,Jawa Barat,3094,25,1077608,15471,980216
3/15/2022,Jawa Tengah,1581,90,612560,32280,554264
3/15/2022,Jawa Timur,1140,39,566661,31039,527184
3/15/2022,Kalimantan Barat,544,2,61074,1112,55192
3/15/2022,Kalimantan Selatan,62,3,83758,2509,79949
3/15/2022,Kalimantan Tengah,98,0,54631,1484,51021
3/15/2022,Kalimantan Timur,486,5,203300,5632,189037
3/15/2022,Kalimantan Utara,231,2,44191,838,39120
3/15/2022,Kepulauan Bangka Belitung,257,5,64022,1540,59351
3/15/2022,Kepulauan Riau,197,6,68531,1833,61857
3/15/2022,Lampung,285,5,72044,4030,54726
3/15/2022,Maluku,1,2,18499,286,18043
3/15/2022,Maluku Utara,25,0,14226,317,13097
3/15/2022,Nusa Tenggara Barat,12,4,35903,886,34442
3/15/2022,Nusa Tenggara Timur,890,3,87717,1432,76854
3/15/2022,Papua,80,0,47625,574,35579
3/15/2022,Papua Barat,50,0,30856,371,29429
3/15/2022,Riau,335,6,148858,4319,140296
3/15/2022,Sulawesi Barat,73,3,15155,379,13768
3/15/2022,Sulawesi Selatan,292,4,141787,2436,131375
3/15/2022,Sulawesi Tengah,315,3,58676,1669,52664
3/15/2022,Sulawesi Tenggara,37,2,25367,560,24136
3/15/2022,Sulawesi Utara,67,9,51084,1175,48249
3/15/2022,Sumatera Barat,155,14,102527,2278,94760
3/15/2022,Sumatera Selatan,104,4,79727,3278,72566
3/15/2022,Sumatera Utara,318,6,152676,3124,138271
3/16/2022,Aceh,243,1,42881,2134,38426
3/16/2022,Bali,103,3,155329,4526,149382
3/16/2022,Banten,653,3,283121,2904,265521
3/16/2022,Bengkulu,65,1,28816,507,25487
3/16/2022,DKI Jakarta,1706,12,1222584,15022,1189556
3/16/2022,Daerah Istimewa Yogyakarta,797,19,215274,5645,178336
3/16/2022,Gorontalo,25,1,13742,469,12731
3/16/2022,Jambi,135,2,37428,848,35098
3/16/2022,Jawa Barat,2714,20,1080322,15491,989944
3/16/2022,Jawa Tengah,1776,63,614336,32343,556356
3/16/2022,Jawa Timur,904,36,567565,31075,528954
3/16/2022,Kalimantan Barat,410,3,61484,1115,55842
3/16/2022,Kalimantan Selatan,33,3,83791,2512,80180
3/16/2022,Kalimantan Tengah,109,4,54740,1488,51417
3/16/2022,Kalimantan Timur,387,8,203687,5640,190114
3/16/2022,Kalimantan Utara,135,2,44326,840,39413
3/16/2022,Kepulauan Bangka Belitung,164,3,64186,1543,59681
3/16/2022,Kepulauan Riau,151,1,68682,1834,62525
3/16/2022,Lampung,219,5,72263,4035,55170
3/16/2022,Maluku,4,0,18503,286,18050
3/16/2022,Maluku Utara,23,1,14249,318,13129
3/16/2022,Nusa Tenggara Barat,4,1,35907,887,34484
3/16/2022,Nusa Tenggara Timur,886,1,88603,1433,77779
3/16/2022,Papua,57,0,47682,574,35579
3/16/2022,Papua Barat,31,0,30887,371,29569
3/16/2022,Riau,202,7,149060,4326,140797
3/16/2022,Sulawesi Barat,39,2,15194,381,13931
3/16/2022,Sulawesi Selatan,223,1,142010,2437,132965
3/16/2022,Sulawesi Tengah,282,3,58958,1672,53182
3/16/2022,Sulawesi Tenggara,22,0,25389,560,24211
3/16/2022,Sulawesi Utara,37,2,51121,1177,48548
3/16/2022,Sumatera Barat,139,8,102666,2286,95045
3/16/2022,Sumatera Selatan,81,4,79808,3282,72900
3/16/2022,Sumatera Utara,259,12,152935,3136,140704
3/17/2022,Aceh,117,5,42998,2139,38451
3/17/2022,Bali,80,2,155409,4528,149575
3/17/2022,Banten,656,2,283777,2906,266151
3/17/2022,Bengkulu,31,2,28847,509,25759
3/17/2022,DKI Jakarta,1583,12,1224167,15034,1193220
3/17/2022,Daerah Istimewa Yogyakarta,612,14,215886,5659,179713
3/17/2022,Gorontalo,13,3,13755,472,12791
3/17/2022,Jambi,133,0,37561,848,35259
3/17/2022,Jawa Barat,2470,22,1082792,15513,998461
3/17/2022,Jawa Tengah,1449,60,615785,32403,558921
3/17/2022,Jawa Timur,725,34,568290,31109,530495
3/17/2022,Kalimantan Barat,417,1,61901,1116,56517
3/17/2022,Kalimantan Selatan,54,0,83845,2512,80308
3/17/2022,Kalimantan Tengah,68,1,54808,1489,51625
3/17/2022,Kalimantan Timur,382,6,204069,5646,191581
3/17/2022,Kalimantan Utara,137,2,44463,842,39640
3/17/2022,Kepulauan Bangka Belitung,171,5,64357,1548,60107
3/17/2022,Kepulauan Riau,153,4,68835,1838,63086
3/17/2022,Lampung,203,3,72466,4038,55724
3/17/2022,Maluku,4,0,18507,286,18054
3/17/2022,Maluku Utara,11,3,14260,321,13171
3/17/2022,Nusa Tenggara Barat,7,0,35914,887,34561
3/17/2022,Nusa Tenggara Timur,771,4,89374,1437,78433
3/17/2022,Papua,43,0,47725,574,35579
3/17/2022,Papua Barat,41,0,30928,371,29714
3/17/2022,Riau,230,6,149290,4332,141154
3/17/2022,Sulawesi Barat,48,3,15242,384,14011
3/17/2022,Sulawesi Selatan,180,2,142190,2439,133828
3/17/2022,Sulawesi Tengah,300,4,59258,1676,53555
3/17/2022,Sulawesi Tenggara,14,0,25403,560,24278
3/17/2022,Sulawesi Utara,36,4,51157,1181,48797
3/17/2022,Sumatera Barat,95,7,102761,2293,95352
3/17/2022,Sumatera Selatan,43,2,79851,3284,73180
3/17/2022,Sumatera Utara,254,24,153189,3160,142726
